,fecha,origen,destino,periodo,distancia,viajes
3395900,20200729,2807905,2807901,15,002-005,8.003
3395901,20200729,2807905,2807901,9,005-010,3.935
3395902,20200729,2807905,2807901,11,002-005,4.055
3395903,20200729,2807905,2807901,20,005-010,7.235
3395904,20200729,2807905,2807901,11,005-010,3.27
3395905,20200729,2807905,2807901,12,002-005,3.656
3395906,20200729,2807905,2807901,17,002-005,5.208
3395907,20200729,2807905,2807901,18,002-005,5.006
3395908,20200729,2807905,2807901,12,002-005,7.93
3395909,20200729,2807905,2807901,8,002-005,7.632
3395910,20200729,2807905,2807901,13,002-005,6.626
3395911,20200729,2807905,2807901,15,002-005,3.444
3395912,20200729,2807905,2807901,16,002-005,10.078
3395913,20200729,2807905,2807901,21,002-005,4.373
3395914,20200729,2807905,2807901,1,002-005,4.547
3395915,20200729,2807905,2807901,15,002-005,3.854
3395916,20200729,2807905,2807901,21,005-010,9.603
3395917,20200729,2807905,2807901,1,002-005,5.415
3395918,20200729,2807905,2807901,3,002-005,2.831
3395919,20200729,2807905,2807901,5,002-005,6.85
3395920,20200729,2807905,2807901,5,005-010,4.046
3395921,20200729,2807905,2807901,6,002-005,4.281
3395922,20200729,2807905,2807901,7,002-005,41.749
3395923,20200729,2807905,2807901,7,005-010,19.749
3395924,20200729,2807905,2807901,8,002-005,31.055
3395925,20200729,2807905,2807901,8,005-010,27.423
3395926,20200729,2807905,2807901,9,002-005,29.517
3395927,20200729,2807905,2807901,9,005-010,48.438
3395928,20200729,2807905,2807901,10,002-005,15.966
3395929,20200729,2807905,2807901,10,005-010,25.656
3395930,20200729,2807905,2807901,11,002-005,51.932
3395931,20200729,2807905,2807901,11,005-010,18.636
3395932,20200729,2807905,2807901,12,002-005,27.322
3395933,20200729,2807905,2807901,12,005-010,12.163
3395934,20200729,2807905,2807901,13,002-005,6.811
3395935,20200729,2807905,2807901,13,005-010,12.253
3395937,20200729,2807905,2807901,14,002-005,20.267
3395938,20200729,2807905,2807901,14,005-010,7.312
3395939,20200729,2807905,2807901,15,002-005,5.4
3395940,20200729,2807905,2807901,15,005-010,5.738
3395941,20200729,2807905,2807901,16,002-005,28.791
3395942,20200729,2807905,2807901,16,005-010,11.124
3395943,20200729,2807905,2807901,17,002-005,5.915
3395944,20200729,2807905,2807901,18,002-005,17.324
3395945,20200729,2807905,2807901,18,005-010,7.064
3395946,20200729,2807905,2807901,19,002-005,5.75
3395947,20200729,2807905,2807901,19,005-010,24.805
3395948,20200729,2807905,2807901,20,002-005,6.615
3395949,20200729,2807905,2807901,21,002-005,4.414
3395950,20200729,2807905,2807901,22,005-010,5.347
3395951,20200729,2807905,2807901,8,002-005,6.114
3395952,20200729,2807905,2807901,1,002-005,4.047
3395953,20200729,2807905,2807901,2,002-005,3.687
3395954,20200729,2807905,2807901,3,005-010,2.435
3395955,20200729,2807905,2807901,4,002-005,6.006
3395956,20200729,2807905,2807901,5,005-010,3.566
3395957,20200729,2807905,2807901,6,002-005,3.975
3395958,20200729,2807905,2807901,11,002-005,6.732
3395959,20200729,2807905,2807901,12,002-005,11.908
3395960,20200729,2807905,2807901,13,002-005,39.772
3395961,20200729,2807905,2807901,14,002-005,38.964
3395962,20200729,2807905,2807901,14,005-010,38.059
3395963,20200729,2807905,2807901,15,002-005,17.204
3395964,20200729,2807905,2807901,15,005-010,34.438
3395965,20200729,2807905,2807901,16,002-005,27.35
3395966,20200729,2807905,2807901,16,005-010,9.536
3395967,20200729,2807905,2807901,17,002-005,17.746
3395968,20200729,2807905,2807901,17,005-010,7.865
3395970,20200729,2807905,2807901,18,002-005,43.5
3395971,20200729,2807905,2807901,18,005-010,16.404
3395972,20200729,2807905,2807901,19,002-005,23.983
3395973,20200729,2807905,2807901,19,005-010,21.964
3395974,20200729,2807905,2807901,20,002-005,17.494
3395975,20200729,2807905,2807901,21,002-005,6.971
3395976,20200729,2807905,2807901,21,005-010,4.962
3395977,20200729,2807905,2807901,22,002-005,22.218
3395978,20200729,2807905,2807901,22,005-010,5.347
3395979,20200729,2807905,2807901,23,002-005,10.725
3395980,20200729,2807905,2807901,23,005-010,3.817
3395981,20200729,2807905,2807901,0,005-010,4.581
3395982,20200729,2807905,2807901,1,002-005,4.979
3395983,20200729,2807905,2807901,1,005-010,6.113
3395984,20200729,2807905,2807901,4,005-010,6.674
3395985,20200729,2807905,2807901,6,002-005,4.507
3395986,20200729,2807905,2807901,7,005-010,5.87
3395987,20200729,2807905,2807901,8,002-005,12.725
3395988,20200729,2807905,2807901,8,005-010,7.922
3395989,20200729,2807905,2807901,9,002-005,19.536
3395990,20200729,2807905,2807901,9,005-010,23.54
3395991,20200729,2807905,2807901,10,002-005,16.728
3395992,20200729,2807905,2807901,10,005-010,4.287
3395993,20200729,2807905,2807901,11,002-005,48.167
3395994,20200729,2807905,2807901,11,005-010,6.564
3395995,20200729,2807905,2807901,12,002-005,26.058
3395996,20200729,2807905,2807901,12,005-010,11.115
3395997,20200729,2807905,2807901,13,002-005,57.244
3395998,20200729,2807905,2807901,13,005-010,18.867
3395999,20200729,2807905,2807901,14,002-005,59.198
3396000,20200729,2807905,2807901,14,005-010,45.874
3396001,20200729,2807905,2807901,15,002-005,24.175
3396002,20200729,2807905,2807901,15,005-010,16.195
3396003,20200729,2807905,2807901,16,002-005,43.455
3396004,20200729,2807905,2807901,16,005-010,19.765
3396005,20200729,2807905,2807901,17,002-005,12.961
3396006,20200729,2807905,2807901,17,005-010,23.693
3396007,20200729,2807905,2807901,18,002-005,78.406
3396008,20200729,2807905,2807901,18,005-010,26.485
3396009,20200729,2807905,2807901,19,002-005,68.902
3396010,20200729,2807905,2807901,20,002-005,27.37
3396011,20200729,2807905,2807901,20,005-010,7.799
3396012,20200729,2807905,2807901,21,002-005,8.266
3396013,20200729,2807905,2807901,21,005-010,5.779
3396014,20200729,2807905,2807901,22,002-005,10.643
3396015,20200729,2807905,2807901,22,005-010,11.413
3396016,20200729,2807905,2807901,23,002-005,6.084
3396017,20200729,2807905,2807901,23,005-010,4.447
3432039,20200730,2807905,2807901,0,002-005,8.962
3432040,20200730,2807905,2807901,1,002-005,4.638
3432041,20200730,2807905,2807901,2,002-005,5.243
3432042,20200730,2807905,2807901,2,005-010,6.053
3432043,20200730,2807905,2807901,3,002-005,10.602
3432044,20200730,2807905,2807901,4,002-005,8.771
3432045,20200730,2807905,2807901,5,002-005,36.429
3432046,20200730,2807905,2807901,5,005-010,8.138
3432047,20200730,2807905,2807901,6,002-005,37.717
3432048,20200730,2807905,2807901,7,002-005,58.652
3432049,20200730,2807905,2807901,7,005-010,33.079
3432050,20200730,2807905,2807901,8,002-005,62.917
3432051,20200730,2807905,2807901,8,005-010,16.177
3432052,20200730,2807905,2807901,9,002-005,77.628
3432053,20200730,2807905,2807901,9,005-010,18.904
3432055,20200730,2807905,2807901,10,002-005,83.095
3432056,20200730,2807905,2807901,10,005-010,28.107
3432057,20200730,2807905,2807901,11,002-005,67.886
3432058,20200730,2807905,2807901,11,005-010,33.949
3432059,20200730,2807905,2807901,12,002-005,76.189
3432060,20200730,2807905,2807901,12,005-010,21.1
3432061,20200730,2807905,2807901,13,002-005,46.377
3432062,20200730,2807905,2807901,13,005-010,37.269
3432063,20200730,2807905,2807901,14,002-005,76.916
3432064,20200730,2807905,2807901,14,005-010,30.276
3432065,20200730,2807905,2807901,15,002-005,100.419
3432066,20200730,2807905,2807901,15,005-010,13.249
3432068,20200730,2807905,2807901,16,002-005,58.562
3432069,20200730,2807905,2807901,16,005-010,16.114
3432070,20200730,2807905,2807901,17,002-005,93.462
3432071,20200730,2807905,2807901,17,005-010,29.189
3432072,20200730,2807905,2807901,18,002-005,66.451
3432073,20200730,2807905,2807901,18,005-010,32.49
3432074,20200730,2807905,2807901,19,002-005,119.876
3432075,20200730,2807905,2807901,19,005-010,43.172
3432076,20200730,2807905,2807901,20,002-005,108.43
3432077,20200730,2807905,2807901,20,005-010,30.422
3432078,20200730,2807905,2807901,21,002-005,94.86
3432079,20200730,2807905,2807901,21,005-010,30.938
3432080,20200730,2807905,2807901,22,002-005,37.446
3432081,20200730,2807905,2807901,22,005-010,7.742
3432082,20200730,2807905,2807901,23,002-005,12.612
3432083,20200730,2807905,2807901,23,005-010,6.88
3432084,20200730,2807905,2807901,0,002-005,4.481
3432085,20200730,2807905,2807901,4,002-005,13.156
3432086,20200730,2807905,2807901,5,002-005,10.408
3432087,20200730,2807905,2807901,6,002-005,8.382
3432088,20200730,2807905,2807901,6,005-010,22.095
3432089,20200730,2807905,2807901,7,002-005,32.584
3432090,20200730,2807905,2807901,7,005-010,5.513
3432091,20200730,2807905,2807901,8,002-005,51.478
3432092,20200730,2807905,2807901,8,005-010,16.177
3432093,20200730,2807905,2807901,9,002-005,16.635
3432094,20200730,2807905,2807901,10,002-005,10.387
3432095,20200730,2807905,2807901,11,002-005,5.657
3432096,20200730,2807905,2807901,11,005-010,12.731
3432097,20200730,2807905,2807901,12,002-005,16.326
3432098,20200730,2807905,2807901,13,002-005,10.306
3432099,20200730,2807905,2807901,14,005-010,6.055
3432100,20200730,2807905,2807901,15,005-010,13.249
3432101,20200730,2807905,2807901,16,002-005,5.324
3432102,20200730,2807905,2807901,16,005-010,5.371
3432103,20200730,2807905,2807901,17,005-010,4.865
3432104,20200730,2807905,2807901,19,002-005,7.052
3432105,20200730,2807905,2807901,0,002-005,23.724
3432106,20200730,2807905,2807901,0,005-010,24.567
3432107,20200730,2807905,2807901,1,002-005,28.647
3432108,20200730,2807905,2807901,1,005-010,13.126
3432109,20200730,2807905,2807901,2,002-005,4.626
3432110,20200730,2807905,2807901,2,005-010,10.681
3432112,20200730,2807905,2807901,3,002-005,9.355
3432113,20200730,2807905,2807901,3,005-010,7.028
3432114,20200730,2807905,2807901,4,002-005,3.869
3432115,20200730,2807905,2807901,5,002-005,4.592
3432116,20200730,2807905,2807901,6,002-005,7.395
3432117,20200730,2807905,2807901,6,005-010,9.747
3432118,20200730,2807905,2807901,7,002-005,5.75
3432119,20200730,2807905,2807901,7,005-010,4.864
3432120,20200730,2807905,2807901,8,002-005,20.187
3432121,20200730,2807905,2807901,8,005-010,2.855
3432122,20200730,2807905,2807901,9,002-005,14.677
3432123,20200730,2807905,2807901,9,005-010,16.681
3432124,20200730,2807905,2807901,10,002-005,13.747
3432125,20200730,2807905,2807901,10,005-010,18.601
3432126,20200730,2807905,2807901,11,002-005,39.934
3432127,20200730,2807905,2807901,11,005-010,18.722
3432128,20200730,2807905,2807901,12,002-005,57.623
3432129,20200730,2807905,2807901,13,002-005,50.015
3432130,20200730,2807905,2807901,13,005-010,43.848
3432131,20200730,2807905,2807901,14,002-005,87.259
3432132,20200730,2807905,2807901,14,005-010,53.43
3432133,20200730,2807905,2807901,15,002-005,113.923
3432134,20200730,2807905,2807901,15,005-010,35.07
3432135,20200730,2807905,2807901,16,002-005,56.373
3432136,20200730,2807905,2807901,16,005-010,14.218
3432137,20200730,2807905,2807901,17,002-005,43.404
3432138,20200730,2807905,2807901,17,005-010,21.463
3432139,20200730,2807905,2807901,18,002-005,69.296
3432140,20200730,2807905,2807901,18,005-010,33.445
3432141,20200730,2807905,2807901,19,002-005,87.11
3432142,20200730,2807905,2807901,19,005-010,32.652
3432143,20200730,2807905,2807901,20,002-005,65.232
3432144,20200730,2807905,2807901,20,005-010,46.975
3432145,20200730,2807905,2807901,21,002-005,65.765
3432146,20200730,2807905,2807901,21,005-010,36.399
3432147,20200730,2807905,2807901,22,002-005,66.082
3432148,20200730,2807905,2807901,22,005-010,20.494
3432149,20200730,2807905,2807901,23,002-005,18.547
3432150,20200730,2807905,2807901,23,005-010,54.634
3432151,20200730,2807905,2807901,11,002-005,3.39
3432152,20200730,2807905,2807901,10,002-005,6.42
3432153,20200730,2807905,2807901,12,002-005,5.453
3432154,20200730,2807905,2807901,15,002-005,8.179
3432155,20200730,2807905,2807901,19,002-005,4.641
3432156,20200730,2807905,2807901,21,002-005,5.14
3432157,20200730,2807905,2807901,22,002-005,11.929
3432158,20200730,2807905,2807901,6,002-005,5.63
3432159,20200730,2807905,2807901,4,002-005,3.499
3432160,20200730,2807905,2807901,13,002-005,3.944
3432161,20200730,2807905,2807901,15,002-005,5.537
3432162,20200730,2807905,2807901,11,002-005,12.664
3432163,20200730,2807905,2807901,10,002-005,8.143
3432164,20200730,2807905,2807901,12,005-010,6.595
3432165,20200730,2807905,2807901,17,005-010,3.83
3432166,20200730,2807905,2807901,20,002-005,7.625
3432167,20200730,2807905,2807901,2,005-010,6.558
3432168,20200730,2807905,2807901,14,005-010,5.822
3432169,20200730,2807905,2807901,19,002-005,4.078
3432170,20200730,2807905,2807901,13,002-005,9.112
3432171,20200730,2807905,2807901,5,002-005,16.281
3432172,20200730,2807905,2807901,0,002-005,23.449
3432173,20200730,2807905,2807901,0,005-010,17.78
3432174,20200730,2807905,2807901,1,002-005,18.94
3432175,20200730,2807905,2807901,1,005-010,16.267
3432176,20200730,2807905,2807901,2,002-005,5.243
3432177,20200730,2807905,2807901,2,005-010,4.897
3432178,20200730,2807905,2807901,3,002-005,11.206
3432179,20200730,2807905,2807901,3,005-010,10.524
3432180,20200730,2807905,2807901,4,002-005,4.385
3432181,20200730,2807905,2807901,5,002-005,8.736
3432182,20200730,2807905,2807901,5,005-010,24.604
3432183,20200730,2807905,2807901,6,002-005,30.059
3432184,20200730,2807905,2807901,6,005-010,23.353
3432185,20200730,2807905,2807901,7,002-005,73.304
3432186,20200730,2807905,2807901,7,005-010,50.886
3432187,20200730,2807905,2807901,8,002-005,121.694
3432188,20200730,2807905,2807901,8,005-010,33.262
3432189,20200730,2807905,2807901,9,002-005,89.237
3432190,20200730,2807905,2807901,9,005-010,72.171
3432191,20200730,2807905,2807901,10,002-005,137.963
3432192,20200730,2807905,2807901,10,005-010,82.907
3432193,20200730,2807905,2807901,11,002-005,141.613
3432194,20200730,2807905,2807901,11,005-010,73.546
3432195,20200730,2807905,2807901,12,002-005,142.299
3432196,20200730,2807905,2807901,12,005-010,85.56
3432198,20200730,2807905,2807901,13,002-005,118.757
3432199,20200730,2807905,2807901,13,005-010,84.914
3432200,20200730,2807905,2807901,14,002-005,180.045
3432201,20200730,2807905,2807901,14,005-010,90.734
3432202,20200730,2807905,2807901,15,002-005,118.349
3432203,20200730,2807905,2807901,15,005-010,84.528
3432205,20200730,2807905,2807901,16,002-005,127.813
3432206,20200730,2807905,2807901,16,005-010,86.623
3432208,20200730,2807905,2807901,17,002-005,166.877
3432209,20200730,2807905,2807901,17,005-010,71.583
3432210,20200730,2807905,2807901,18,002-005,160.291
3432211,20200730,2807905,2807901,18,005-010,107.43
3432213,20200730,2807905,2807901,19,002-005,117.413
3432214,20200730,2807905,2807901,19,005-010,130.599
3432216,20200730,2807905,2807901,20,002-005,133.699
3432217,20200730,2807905,2807901,20,005-010,86.986
3432218,20200730,2807905,2807901,21,002-005,76.644
3432219,20200730,2807905,2807901,21,005-010,75.963
3432221,20200730,2807905,2807901,22,002-005,60.389
3432222,20200730,2807905,2807901,22,005-010,30.891
3432224,20200730,2807905,2807901,23,002-005,32.017
3432225,20200730,2807905,2807901,23,005-010,56.395
3432226,20200730,2807905,2807901,17,002-005,5.814
3432227,20200730,2807905,2807901,18,002-005,9.304
3432228,20200730,2807905,2807901,21,005-010,5.462
3432229,20200730,2807905,2807901,10,002-005,6.95
3432230,20200730,2807905,2807901,13,002-005,5.644
3432231,20200730,2807905,2807901,11,002-005,6.276
3432232,20200730,2807905,2807901,14,002-005,5.433
3432233,20200730,2807905,2807901,13,005-010,8.237
3432234,20200730,2807905,2807901,7,005-010,5.814
3432235,20200730,2807905,2807901,9,005-010,5.955
3432236,20200730,2807905,2807901,6,005-010,3.945
3432237,20200730,2807905,2807901,11,002-005,4.4
3432238,20200730,2807905,2807901,15,002-005,4.817
3432239,20200730,2807905,2807901,10,002-005,6.191
3432240,20200730,2807905,2807901,11,002-005,3.442
3432241,20200730,2807905,2807901,12,002-005,5.123
3432242,20200730,2807905,2807901,13,002-005,8.848
3432243,20200730,2807905,2807901,14,002-005,4.445
3432244,20200730,2807905,2807901,17,002-005,6.423
3432245,20200730,2807905,2807901,18,002-005,7.127
3432246,20200730,2807905,2807901,21,002-005,4.531
3432247,20200730,2807905,2807901,0,002-005,10.864
3432248,20200730,2807905,2807901,7,002-005,5.515
3432249,20200730,2807905,2807901,12,002-005,4.481
3432250,20200730,2807905,2807901,13,002-005,11.172
3432251,20200730,2807905,2807901,22,002-005,4.67
3432252,20200730,2807905,2807901,23,005-010,5.834
3432253,20200730,2807905,2807901,9,005-010,5.224
3432254,20200730,2807905,2807901,11,002-005,11.463
3432255,20200730,2807905,2807901,16,002-005,5.896
3432256,20200730,2807905,2807901,16,005-010,4.52
3432257,20200730,2807905,2807901,16,002-005,10.333
3432258,20200730,2807905,2807901,15,002-005,4.326
3432259,20200730,2807905,2807901,11,005-010,15.184
3432260,20200730,2807905,2807901,21,002-005,10.822
3432261,20200730,2807905,2807901,9,005-010,7.111
3432262,20200730,2807905,2807901,6,002-005,13.28
3432263,20200730,2807905,2807901,6,005-010,12.982
3432264,20200730,2807905,2807901,7,002-005,13.623
3432265,20200730,2807905,2807901,7,005-010,16.187
3432266,20200730,2807905,2807901,8,002-005,22.256
3432267,20200730,2807905,2807901,8,005-010,20.575
3432268,20200730,2807905,2807901,9,002-005,48.038
3432269,20200730,2807905,2807901,9,005-010,42.049
3432271,20200730,2807905,2807901,10,002-005,8.736
3432272,20200730,2807905,2807901,10,005-010,23.859
3432273,20200730,2807905,2807901,11,002-005,5.657
3432274,20200730,2807905,2807901,11,005-010,17.419
3432275,20200730,2807905,2807901,12,002-005,15.384
3432276,20200730,2807905,2807901,12,005-010,15.685
3432277,20200730,2807905,2807901,13,002-005,5.764
3432278,20200730,2807905,2807901,14,002-005,14.544
3432279,20200730,2807905,2807901,14,005-010,19.821
3432280,20200730,2807905,2807901,15,002-005,7.581
3432282,20200730,2807905,2807901,16,002-005,14.075
3432283,20200730,2807905,2807901,16,005-010,10.416
3432284,20200730,2807905,2807901,17,002-005,4.285
3432285,20200730,2807905,2807901,17,005-010,5.142
3432286,20200730,2807905,2807901,18,002-005,11.573
3432287,20200730,2807905,2807901,19,002-005,6.222
3432288,20200730,2807905,2807901,19,005-010,6.519
3432289,20200730,2807905,2807901,20,002-005,14.396
3432290,20200730,2807905,2807901,20,005-010,6.711
3432291,20200730,2807905,2807901,21,002-005,21.138
3432292,20200730,2807905,2807901,9,005-010,4.52
3432293,20200730,2807905,2807901,13,002-005,3.16
